zi,chaizi
奰,"['罒', '罒', '罒', '大']"
奰,"['目', '目', '目', '大']"
巀,"['山', '雀', '戈']"
巂,"['山', '隹', '冏']"
幮,"['巾', '廚']"
羀,"['罒', '畱']"
羀,"['网', '畱']"
黠,"['黑', '吉']"
黟,"['黑', '多']"
髄,"['骨', '迶']"
髃,"['骨', '禺']"
髊,"['骨', '差']"
髅,"['骨', '娄']"
髂,"['骨', '客']"
镬,"['钅', '蒦']"
镬,"['金', '蒦']"
镭,"['钅', '雷']"
镭,"['金', '雷']"
镮,"['钅', '睘']"
镮,"['金', '睘']"
镯,"['金', '蜀']"
镯,"['钅', '蜀']"
镰,"['金', '廉']"
镰,"['钅', '廉']"
镱,"['钅', '意']"
镱,"['金', '意']"
罉,"['缶', '掌']"
罇,"['缶', '尊']"
矱,"['矢', '蒦']"
酂,"['赞', '阝']"
酂,"['赞', '邑']"
舙,"['舌', '舌', '舌']"
馧,"['香', '昷']"
馤,"['香', '曷']"
馥,"['香', '复']"
邌,"['辵', '黎']"
邌,"['辶', '黎']"
簮,"['竹', '夫', '夫', '日']"
簙,"['竹', '博']"
簛,"['竹', '斯']"
簭,"['竹', '筮', '人', '口']"
簠,"['竹', '盙']"
簟,"['竹', '覃']"
簝,"['竹', '尞']"
簚,"['竹', '罒', '戈', '巾']"
簚,"['竹', '网', '戈', '巾']"
簰,"['竹', '牌']"
篽,"['竹', '御']"
簲,"['竹', '脾']"
簶,"['竹', '祿']"
簨,"['竹', '巽']"
簦,"['竹', '登']"
鼫,"['鼠', '石']"
鼥,"['鼠', '犮']"
鼬,"['鼠', '由']"
鼪,"['鼠', '生']"
鼩,"['鼠', '句']"
鼨,"['鼠', '冬']"
鼧,"['鼠', '它']"
鼦,"['鼠', '召']"
儵,"['攸', '黑']"
儵,"['攸', '黑']"
雠,"['隹', '言', '隹']"
雠,"['雔', '言']"
雠,"['隹', '讠', '隹']"
齀,"['鼻', '瓦']"
躿,"['身', '康']"
皨,"['皛', '土']"
皦,"['白', '敫']"
艥,"['舟', '咠', '戈']"
艞,"['舟', '筄']"
艟,"['舟', '童']"
盫,"['合', '酉', '皿']"
翻,"['番', '羽']"
豃,"['谷', '敢']"
豂,"['谷', '翏']"
臑,"['肉', '需']"
臑,"['月', '需']"
臐,"['肉', '熏']"
臐,"['月', '熏']"
臎,"['月', '翠']"
臎,"['肉', '翠']"
鳍,"['鱼', '耆']"
鳎,"['鱼', '日', '羽']"
鳏,"['鱼', '眔']"
鳐,"['鱼', '爪', '缶']"
鳐,"['鱼', '爫', '缶']"
鳑,"['鱼', '旁']"
鳒,"['鱼', '兼']"
觵,"['角', '黄']"
鹱,"['鸟', '蒦']"
譀,"['訁', '敢']"
譀,"['言', '敢']"
髜,"['高', '昇']"
鹯,"['亶', '鸟']"
皽,"['亶', '皮']"
鹰,"['广', '人', '隹', '鸟']"
鹰,"['广', '亻', '隹', '鸟']"
鹰,"['广', '倠', '鸟']"
癞,"['病', '赖']"
癞,"['疒', '赖']"
癗,"['疒', '雷']"
癗,"['病', '雷']"
癏,"['病', '睘']"
癏,"['疒', '睘']"
癙,"['疒', '鼠']"
癙,"['病', '鼠']"
癓,"['疒', '微']"
癓,"['病', '微']"
癚,"['病', '詹']"
癚,"['疒', '詹']"
癝,"['病', '禀']"
癝,"['疒', '禀']"
癔,"['疒', '意']"
癔,"['病', '意']"
癕,"['疒', '雍']"
癕,"['病', '雍']"
癜,"['疒', '殿']"
癜,"['病', '殿']"
癖,"['疒', '辟']"
癖,"['病', '辟']"
斔,"['文', '虫', '臾']"
麎,"['鹿', '辰']"
麌,"['鹿', '吳']"
麐,"['鹿', '吝']"
麍,"['鹿', '㐬']"
麍,"['鹿', '巟']"
麍,"['鹿', '亠', '厶', '川']"
麏,"['鹿', '君']"
竵,"['立', '一', '口', '匸', '丨', '冂', '丷', '丅']"
竵,"['立', '鬲', '匸', '丨']"
辬,"['辛', '文', '辛']"
韹,"['音', '皇']"
齌,"['齊', '火']"
旛,"['方', '丿', '一', '番']"
旞,"['方', '丿', '一', '遂']"
羳,"['羊', '番']"
糦,"['米', '喜']"
糤,"['米', '散']"
糥,"['米', '需']"
糣,"['米', '朁']"
糣,"['米', '旡', '旡', '日']"
翷,"['粦', '羽']"
糨,"['米', '強']"
颣,"['米', '糸', '页']"
冁,"['单', '展']"
蹩,"['敝', '足']"
鄨,"['敝', '邑']"
爀,"['火', '赫']"
燽,"['火', '壽']"
燸,"['火', '需']"
爗,"['火', '曅']"
燻,"['火', '熏']"
燺,"['火', '槀']"
燿,"['火', '翟']"
瀐,"['水', '韯']"
瀐,"['氵', '韯']"
瀑,"['水', '暴']"
瀑,"['氵', '暴']"
瀓,"['氵', '徵']"
瀓,"['水', '徵']"
瀍,"['氵', '廛']"
瀍,"['水', '廛']"
瀌,"['氵', '麃']"
瀌,"['水', '麃']"
懴,"['心', '千']"
懴,['']
懴,"['忄', '千']"
懵,"['心', '瞢']"
懵,"['忄', '瞢']"
懮,"['忄', '憂']"
懮,"['心', '憂']"
懪,"['心', '暴']"
懪,"['忄', '暴']"
竆,"['穴', '躳']"
襟,"['衣', '禁']"
襟,"['衤', '禁']"
襙,"['衣', '喿']"
襙,"['衤', '喿']"
襡,"['衤', '蜀']"
襡,"['衣', '蜀']"
襜,"['衣', '詹']"
襜,"['衤', '詹']"
襢,"['衤', '亶']"
襢,"['衣', '亶']"
繠,"['惢', '糸']"
璧,"['辟', '玉']"
礕,"['辟', '石']"
屪,"['尸', '尞']"
雟,"['屮', '隹', '冏']"
戳,"['羽', '隹', '戈']"
戳,"['翟', '戈']"
鞪,"['敄', '革']"
彝,"['彑', '米', '糸', '廾']"
雝,"['邕', '隹']"
邋,"['辶', '巤']"
邋,"['辵', '巤']"
耯,"['耒', '蒦']"
璷,"['王', '敷']"
璷,"['玉', '敷']"
瓃,"['王', '畾']"
瓃,"['玉', '畾']"
瓈,"['玉', '黎']"
瓈,"['王', '黎']"
镽,"['镸', '尞']"
鬊,"['髟', '春']"
鬎,"['髟', '剌']"
鬌,"['髟', '左', '月']"
鬏,"['髟', '秋']"
鬉,"['髟', '凶', '八', '夂']"
鬉,"['髟', '凶', '八', '夕']"
鬋,"['髟', '前']"
鼃,"['圭', '黽']"
攉,"['手', '霍']"
攉,"['扌', '霍']"
攉,"['才', '霍']"
趭,"['走', '焦']"
壛,"['土', '閻']"
嚭,"['喜', '否']"
攌,"['才', '圜']"
攌,"['手', '圜']"
攌,"['扌', '圜']"
攒,"['才', '赞']"
攒,"['扌', '赞']"
攒,"['手', '赞']"
攈,"['手', '麇']"
攈,"['扌', '麇']"
攈,"['才', '麇']"
攍,"['手', '嬴']"
攍,"['才', '嬴']"
攍,"['扌', '嬴']"
攐,"['扌', '褰']"
攐,"['手', '褰']"
攐,"['才', '褰']"
聸,"['耳', '詹']"
蘣,"['草', '黈']"
蘣,"['艹', '黈']"
蘣,['']
蘣,"['艸', '黈']"
蘁,"['艹', '噩']"
蘁,"['艸', '噩']"
蘁,"['草', '噩']"
藮,"['草', '樵']"
藮,"['艸', '樵']"
藮,"['艹', '樵']"
鞲,"['革', '冓']"
鞴,"['革', '草', '厂', '用']"
鞴,"['革', '艸', '厂', '用']"
鞴,"['革', '艹', '厂', '用']"
鞱,"['革', '舀']"
鞵,"['革', '奚']"
鞹,"['革', '郭']"
藿,"['草', '霍']"
藿,"['艹', '霍']"
藿,"['艸', '霍']"
蘎,"['草', '雨', '肥']"
蘎,"['艸', '雨', '肥']"
蘎,"['艹', '雨', '肥']"
蘃,"['草', '歮', '木']"
蘃,"['艸', '歮', '木']"
蘃,"['艹', '歮', '木']"
蘧,"['草', '豦']"
蘧,"['艹', '豦']"
蘧,"['艸', '豦']"
酄,"['雚', '邑']"
酄,"['雚', '阝']"
蘉,"['草', '网', '冖', '侵']"
蘉,"['艸', '罒', '冖', '侵']"
蘉,"['艹', '罒', '冖', '侵']"
孽,"['薛', '子']"
蘅,"['艹', '衡']"
蘅,"['艸', '衡']"
蘅,"['草', '衡']"
警,"['敬', '言']"
蘑,"['艸', '磨']"
蘑,"['草', '磨']"
蘑,"['艹', '磨']"
藽,"['艹', '親']"
藽,"['艸', '親']"
藽,"['草', '親']"
藻,"['艸', '澡']"
藻,"['草', '澡']"
藻,"['艹', '澡']"
藼,"['艹', '憲']"
藼,"['艸', '憲']"
藼,"['草', '憲']"
蘂,"['艸', '橤']"
蘂,"['艹', '橤']"
蘂,"['蕊', '木']"
蘂,"['草', '橤']"
櫘,"['木', '慧']"
麓,"['林', '鹿']"
櫏,"['木', '遷']"
櫑,"['木', '畾']"
櫋,"['木', '臱']"
攀,"['林', '爻', '大', '手']"
攀,"['木', '木', '乂', '乂', '大', '手']"
攀,"['棥', '大', '手']"
櫲,"['木', '豫']"
懯,"['敷', '心']"
櫜,"['一', '中', '冂', '处', '呆']"
鞷,"['鬲', '革']"
鬷,"['鬲', '凶', '八', '夂']"
鬷,"['鬲', '凶', '八', '夕']"
覈,"['西', '敫']"
覈,"['襾', '敫']"
醰,"['酉', '覃']"
醭,"['酉', '菐']"
醮,"['酉', '焦']"
醯,"['酉', '亠', '厶', '川', '皿']"
醯,"['酉', '巟', '皿']"
醯,"['酉', '㐬', '皿']"
夒,"['一', '自', '止', '已', '八', '夕']"
夒,"['一', '自', '止', '已', '八', '夂']"
礣,"['石', '蔑']"
礤,"['石', '蔡']"
礝,"['石', '需']"
蹷,"['厥', '足']"
豷,"['豕', '壹']"
蟸,"['豕', '虫', '虫']"
霦,"['雨', '彬']"
霬,"['雨', '異']"
酃,"['霝', '邑']"
酃,"['霝', '阝']"
霪,"['雨', '氵', '爫', '壬']"
霪,"['雨', '水', '爪', '壬']"
霭,"['雨', '谒']"
霨,"['雨', '尉']"
霳,"['雨', '隆']"
霫,"['雨', '習']"
壡,"['睿', '圣']"
黼,"['黹', '甫']"
矄,"['目', '熏']"
矈,"['目', '臱']"
矎,"['目', '夐']"
矅,"['目', '翟']"
曝,"['日', '暴']"
曟,"['晶', '辰']"
曡,"['晶', '冝']"
嚯,"['口', '霍']"
蹮,"['足', '覀', '大', '己']"
蹮,"['足', '西', '大', '己']"
蹰,"['足', '厨']"
蹶,"['足', '厥']"
蹽,"['足', '尞']"
蹼,"['足', '菐']"
蹹,"['足', '翕']"
蹯,"['足', '番']"
蹨,"['足', '然']"
蹴,"['足', '就']"
蹾,"['足', '敦']"
蹱,"['足', '童']"
蹸,"['足', '粦']"
蹲,"['足', '尊']"
蹭,"['足', '曾']"
蹿,"['足', '窜']"
蹬,"['足', '登']"
蹫,"['足', '矞']"
櫐,"['畾', '木']"
蠖,"['虫', '蒦']"
蠓,"['虫', '蒙']"
蟕,"['虫', '觜']"
蠍,"['虫', '歇']"
蠉,"['虫', '睘']"
蠋,"['虫', '蜀']"
蟾,"['虫', '詹']"
蠏,"['虫', '解']"
蟺,"['虫', '亶']"
蠊,"['虫', '廉']"
嚰,"['口', '磨']"
巅,"['山', '顛', '巔']"
翾,"['睘', '羽']"
黣,"['黑', '每']"
黢,"['黑', '夋']"
髆,"['骨', '尃']"
髇,"['骨', '高']"
髈,"['骨', '旁']"
髋,"['骨', '宽']"
髌,"['骨', '宾']"
髉,"['骨', '隺']"
镲,"['钅', '察']"
镲,"['金', '察']"
鼄,"['朱', '黽']"
犦,"['牛', '暴']"
犦,"['牜', '暴']"
犥,"['牛', '麃']"
犥,"['牜', '麃']"
犣,"['牜', '巤']"
犣,"['牛', '巤']"
舚,"['舌', '詹']"
穤,"['禾', '需']"
馦,"['香', '兼']"
簼,"['竹', '搆']"
籀,"['竹', '扌', '留']"
籀,"['竹', '手', '留']"
簸,"['竹', '其', '皮']"
籆,"['竹', '蒦']"
簳,"['竹', '幹']"
籁,"['竹', '赖']"
籈,"['竹', '甄']"
簴,"['竹', '虡']"
簬,"['竹', '路']"
籅,"['竹', '與']"
簿,"['竹', '薄']"
簺,"['竹', '塞']"
鳘,"['敏', '鱼']"
夓,"['夏', '夂']"
爂,"['臼', '同', '冖', '火']"
鼭,"['鼠', '寺']"
鼮,"['鼠', '廷']"
儳,"['亻', '毚']"
儳,"['人', '毚']"
儴,"['人', '襄']"
儴,"['亻', '襄']"
皩,"['皇', '晃']"
齁,"['鼻', '句']"
魑,"['鬼', '离']"
魐,"['鬼', '兼']"
艧,"['舟', '蒦']"
艨,"['舟', '蒙']"
鞶,"['般', '革']"
鼗,"['兆', '鼓']"
臕,"['月', '麃']"
臕,"['肉', '麃']"
劖,"['毚', '刂']"
劖,"['毚', '刀']"
酁,"['毚', '阝']"
酁,"['毚', '邑']"
鳓,"['鱼', '勒']"
鳔,"['鱼', '票']"
鳕,"['鱼', '雪']"
鳗,"['鱼', '曼']"
鳙,"['鱼', '庸']"
鳚,"['鱼', '尉']"
鳛,"['鱼', '習']"
蟹,"['解', '虫']"
邍,"['辶', '备', '录']"
邍,"['辵', '备', '录']"
爕,"['火', '言', '火', '火']"
蹵,"['就', '足']"
勷,"['襄', '力']"
颤,"['亶', '页']"
黀,"['麻', '取']"
靡,"['麻', '非']"
癣,"['病', '鲜']"
癣,"['疒', '鲜']"
麒,"['鹿', '其']"
麕,"['鹿', '囷']"
麑,"['鹿', '兒']"
鏖,"['鹿', '金']"
麔,"['鹿', '咎']"
麖,"['鹿', '京']"
瓣,"['辛', '瓜', '辛']"
韼,"['音', '逢']"
蠃,"['亡', '口', '月', '虫', '凡']"
羸,"['亡', '口', '月', '羊', '凡']"
旝,"['方', '丿', '一', '會']"
旜,"['方', '丿', '一', '亶']"
罋,"['雍', '缶']"
羶,"['羊', '亶']"
羹,"['羔', '美']"
糫,"['米', '睘']"
鳖,"['鱼', '敝']"
爑,"['火', '蕉']"
爆,"['火', '暴']"
爅,"['火', '墨']"
爊,"['火', '麃']"
瀫,"['氵', '縠']"
瀫,"['水', '縠']"
瀳,"['氵', '薦']"
瀳,"['水', '薦']"
瀚,"['氵', '翰']"
瀚,"['水', '翰']"
瀜,"['氵', '融']"
瀜,"['水', '融']"
瀖,"['氵', '霍']"
瀖,"['水', '霍']"
瀣,"['氵', '韰']"
瀣,"['水', '韰']"
瀤,"['水', '褱']"
瀤,"['氵', '褱']"
瀛,"['水', '嬴']"
瀛,"['氵', '嬴']"
瀥,"['氵', '翯']"
瀥,"['水', '翯']"
懻,"['心', '冀']"
懻,"['忄', '冀']"
襦,"['衤', '需']"
襦,"['衣', '需']"
襥,"['衤', '僕']"
襥,"['衣', '僕']"
襣,"['衤', '鼻']"
襣,"['衣', '鼻']"
谶,"['言', '韱']"
谶,"['讠', '韱']"
彟,"['寻', '蒦']"
臋,"['殿', '肉']"
臋,"['殿', '月']"
襞,"['辟', '衣']"
糪,"['辟', '米']"
繴,"['辟', '糸']"
疆,"['弓', '土', '畺']"
謽,"['強', '言']"
韝,"['韋', '冓']"
孼,"['辥', '子']"
嬿,"['女', '燕']"
雡,"['翏', '隹']"
覴,"['登', '見']"
歠,"['叕', '酉', '欠']"
骥,"['马', '冀']"
缵,"['丝', '赞']"
缵,"['纟', '赞']"
瓒,"['王', '赞']"
瓒,"['玉', '赞']"
瓌,"['玉', '褱']"
瓌,"['王', '褱']"
鬐,"['髟', '耆']"
鬕,"['髟', '莫']"
鬒,"['髟', '真']"
鬔,"['髟', '逢']"
鬑,"['髟', '廉']"
鬓,"['髟', '宾']"
壦,"['土', '雚']"
趮,"['走', '喿']"
攕,"['才', '韱']"
攕,"['手', '韱']"
攕,"['扌', '韱']"
壤,"['土', '襄']"
攘,"['才', '襄']"
攘,"['扌', '襄']"
攘,"['手', '襄']"
攗,"['才', '麋']"
攗,"['扌', '麋']"
攗,"['手', '麋']"
攓,"['手', '蹇']"
攓,"['扌', '蹇']"
攓,"['才', '蹇']"
馨,"['声', '殳', '香']"
馨,"['殸', '香']"
韾,"['殸', '音']"
蘛,"['艹', '甚', '育']"
蘛,"['艸', '甚', '育']"
蘛,"['草', '甚', '育']"
蘜,"['草', '鞠']"
蘜,"['艸', '鞠']"
蘜,"['艹', '鞠']"
蘳,"['艹', '黊']"
蘳,"['艸', '黊']"
蘳,['']
蘳,"['草', '黊']"
蘙,"['艹', '翳']"
蘙,"['艸', '翳']"
蘙,"['草', '翳']"
蠚,"['若', '虫', '虫']"
蘦,"['艹', '霝']"
蘦,"['艸', '霝']"
蘦,"['草', '霝']"
蘡,"['艹', '真', '真', '女']"
蘡,"['草', '真', '真', '女']"
蘡,"['艸', '真', '真', '女']"
蘮,"['草', '罽']"
蘮,"['艸', '罽']"
蘮,"['艹', '罽']"
蘶,"['艹', '魏']"
蘶,"['艸', '魏']"
蘶,"['草', '魏']"
蘩,"['艹', '繁']"
蘩,"['艸', '繁']"
蘩,"['草', '繁']"
蘖,"['艹', '檗']"
蘖,"['艸', '檗']"
蘖,"['草', '檗']"
蘖,"['薛', '木']"
蘌,"['草', '禦']"
蘌,"['艹', '禦']"
蘌,"['艸', '禦']"
蘥,"['艹', '龠']"
蘥,"['草', '龠']"
蘥,"['艸', '龠']"
蘨,"['艸', '爫', '缶', '系']"
蘨,"['艹', '爫', '缶', '系']"
蘨,"['草', '爪', '缶', '系']"
蘘,"['草', '襄']"
蘘,"['艸', '襄']"
蘘,"['艹', '襄']"
蘪,"['草', '麋']"
蘪,"['艸', '麋']"
蘪,"['艹', '麋']"
蘯,"['蕩', '皿']"
蘯,"['草', '盪']"
蘯,"['艸', '盪']"
蘯,"['艹', '盪']"
蘗,"['艹', '檗']"
蘗,"['艸', '檗']"
蘗,"['草', '檗']"
欂,"['木', '薄']"
櫮,"['木', '噩']"
礬,"['棥', '大', '石']"
礬,"['木', '爻', '木', '大', '石']"
櫰,"['木', '褱']"
匷,"['匚', '瞿']"
疈,"['畐', '丶', '丿', '畐']"
鬸,"['鬲', '留']"
醵,"['酉', '豦']"
醴,"['酉', '豊']"
醳,"['酉', '睪']"
醸,"['酉', '六', '井', '一', '\uf7ee']"
醷,"['酉', '意']"
礧,"['石', '畾']"
霰,"['雨', '散']"
颥,"['需', '页']"
霵,"['雨', '戢']"
孁,"['霝', '女']"
霮,"['雨', '湛']"
霯,"['雨', '登']"
霱,"['雨', '矞']"
酆,"['豐', '阝']"
酆,"['豐', '邑']"
甗,"['虎', '鬲', '瓦']"
甗,"['虍', '鬲', '瓦']"
耀,"['光', '翟']"
矒,"['目', '瞢']"
曣,"['日', '燕']"
矍,"['目', '目', '隹', '又']"
矍,"['目', '目', '隻']"
矍,"['瞿', '又']"
曧,"['日', '融']"
矏,"['目', '臱']"
曤,"['日', '霍']"
嚾,"['口', '雚']"
曦,"['日', '羲']"
躆,"['足', '豦']"
躁,"['足', '喿']"
躁,"['足', '品', '木']"
躅,"['足', '蜀']"
躈,"['足', '敫']"
躃,"['足', '辟']"
礨,"['畾', '石']"
疉,"['畾', '宀', '彑']"
蠘,"['虫', '截']"
蠛,"['虫', '蔑']"
蠕,"['虫', '需']"
蠗,"['虫', '翟']"
豑,"['豊', '弟']"
鼍,"['口', '口', '田', '一', '黾']"
鼍,"['嘼', '电']"
嚺,"['口', '目', '遂']"
嚺,"['口', '罒', '遂']"
嚺,"['口', '网', '遂']"
嚹,"['口', '罅']"
嚼,"['口', '爵']"
嚵,"['口', '毚']"
嚷,"['口', '襄']"
巈,"['山', '鞠']"
巏,"['山', '雚']"
巍,"['山', '魏']"
酅,"['巂', '邑']"
酅,"['巂', '阝']"
巉,"['山', '毚']"
黩,"['黑', '卖']"
黤,"['黑', '奄']"
黥,"['黑', '京']"
黦,"['黑', '宛']"
黪,"['黑', '参']"
髍,"['骨', '麻']"
髎,"['骨', '翏']"
镳,"['金', '鹿', '灬']"
镳,"['钅', '鹿', '灬']"
镴,"['金', '巤']"
镴,"['钅', '巤']"
黧,"['禾', '勹', '丿', '黑']"
穮,"['禾', '麃']"
籍,"['竹', '耤']"
籕,"['竹', '榴']"
纂,"['竹', '目', '大', '丝']"
纂,"['竹', '目', '大', '糸']"
纂,"['竹', '目', '大', '絲']"
籇,"['竹', '豪']"
籊,"['竹', '翟']"
瀪,"['敏', '泉']"
臖,"['興', '月']"
臖,"['興', '肉']"
舋,"['臼', '同', '冖', '且']"
鼯,"['鼠', '吾']"
儶,"['人', '巂']"
儶,"['亻', '巂']"
犨,"['雔', '牛']"
犨,"['隹', '隹', '牛']"
軆,"['身', '豐']"
魒,"['鬼', '票']"
魖,"['鬼', '虛']"
皫,"['白', '麃']"
譥,"['敫', '言']"
忁,"['彳', '日', '出', '大', '水']"
忀,"['彳', '襄']"
韽,"['酓', '音']"
臙,"['月', '燕']"
臙,"['肉', '燕']"
臛,"['肉', '霍']"
臛,"['月', '霍']"
臜,"['肉', '赞']"
臜,"['月', '赞']"
鳜,"['鱼', '厥']"
鳝,"['鱼', '善']"
鳞,"['鱼', '粦']"
鳟,"['鱼', '尊']"
獾,"['犬', '雚']"
獾,"['犭', '雚']"
獽,"['犭', '襄']"
獽,"['犬', '襄']"
爒,"['炙', '尞']"
鐜,"['享', '金']"
黁,"['麻', '香']"
魔,"['麻', '鬼']"
譍,"['广', '倠', '言']"
癥,"['病', '徵']"
癥,"['疒', '徵']"
麙,"['鹿', '咸']"
麘,"['鹿', '香']"
麚,"['鹿', '叚']"
麛,"['鹿', '弭']"
譱,"['羊', '言', '言']"
羺,"['羊', '需']"
糯,"['米', '需']"
爋,"['火', '勳']"
爔,"['火', '羲']"
瀻,"['水', '戴']"
瀻,"['氵', '戴']"
灌,"['水', '雚']"
灌,"['氵', '雚']"
灀,"['水', '霜']"
灀,"['氵', '霜']"
瀱,"['氵', '罽']"
瀱,"['水', '罽']"
瀿,"['氵', '繁']"
瀿,"['水', '繁']"
瀹,"['氵', '龠']"
瀹,"['水', '龠']"
瀸,"['氵', '韱']"
瀸,"['水', '韱']"
灂,"['水', '爵']"
灂,"['氵', '爵']"
瀺,"['氵', '毚']"
瀺,"['水', '毚']"
瀼,"['水', '襄']"
瀼,"['氵', '襄']"
瀵,"['氵', '糞']"
瀵,"['水', '糞']"
瀽,"['水', '蹇']"
瀽,"['氵', '蹇']"
瀷,"['水', '翼']"
瀷,"['氵', '翼']"
懽,"['忄', '雚']"
懽,"['心', '雚']"
懹,"['心', '襄']"
懹,"['忄', '襄']"
襫,"['衣', '奭']"
襫,"['衤', '奭']"
襮,"['衣', '暴']"
襮,"['衤', '暴']"
饏,"['敢', '食']"
躄,"['辟', '足']"
譬,"['辟', '言']"
櫱,"['辥', '木']"
孉,"['女', '雚']"
孀,"['女', '霜']"
孂,"['女', '簋']"
孅,"['女', '韱']"
骦,"['马', '霜']"
骧,"['马', '襄']"
盭,"['幺', '幸', '攵', '皿']"
盭,"['幺', '幸', '攴', '皿']"
耰,"['耒', '憂']"
蠢,"['春', '虫', '虫']"
瓘,"['玉', '雚']"
瓘,"['王', '雚']"
瓖,"['玉', '襄']"
瓖,"['王', '襄']"
鬘,"['髟', '曼']"
鬖,"['髟', '參']"
趯,"['走', '翟']"
鼙,"['鼓', '卑']"
鼛,"['鼓', '处', '口']"
蘷,"['艸', '夒']"
蘷,"['草', '夒']"
蘷,"['艹', '夒']"
蘴,"['艹', '豊']"
蘴,"['艸', '豊']"
蘴,"['草', '豊']"
蘲,"['草', '壘']"
蘲,"['艸', '壘']"
蘲,"['艹', '壘']"
櫺,"['木', '霝']"
櫼,"['木', '韱']"
蠜,"['木', '爻', '木', '大', '虫']"
蠜,['']
蠜,"['棥', '大', '虫']"
櫾,"['木', '爫', '缶', '系']"
櫾,"['木', '爪', '缶', '系']"
欃,"['木', '毚']"
欀,"['木', '襄']"
鬺,"['鬲', '丿', '一', '昜']"
醹,"['酉', '需']"
醺,"['酉', '熏']"
礴,"['石', '薄']"
礭,"['石', '霍']"
礳,"['石', '磨']"
蠠,"['面', '虫', '虫']"
霸,"['雨', '革', '月']"
靀,"['雨', '蒙']"
霷,"['雨', '晹']"
露,"['雨', '路']"
霺,"['雨', '微']"
霶,"['雨', '滂']"
霹,"['雨', '辟']"
霿,"['雨', '敄', '目']"
鬫,"['鬥', '敢']"
颦,"['频', '卑']"
矐,"['目', '霍']"
曩,"['日', '囊']"
躏,"['足', '蔺']"
躌,"['足', '舞']"
罍,"['畾', '缶']"
纍,"['畾', '糸']"
蠝,"['虫', '畾']"
囃,"['口', '雜']"
巐,"['山', '高', '昇']"
黮,"['黑', '甚']"
黫,"['黑', '垔']"
黬,"['黑', '咸']"
黭,"['黑', '弇']"
黯,"['黑', '音']"
髓,"['骨', '遀']"
鼅,"['知', '黽']"
犩,"['魏', '牛']"
籒,"['竹', '才', '畱']"
籒,"['竹', '手', '畱']"
籒,"['竹', '扌', '畱']"
籑,"['竹', '目', '一', '食']"
籑,"['竹', '目', '大', '良']"
籐,"['竹', '滕']"
籓,"['竹', '潘']"
雤,"['𦥯', '隹']"
雤,"['臼', '爻', '冖', '隹']"
鼱,"['鼠', '青']"
鷎,"['皋', '鳥']"
皬,"['白', '霍']"
忂,"['彳', '瞿']"
龡,"['龠', '欠']"
飜,"['番', '飛']"
蠫,['']
蠫,"['豸', '刂', '虫', '虫']"
蠫,"['豸', '刀', '虫', '虫']"
饚,"['食', '蓋']"
鳠,"['鱼', '蒦']"
鳡,"['鱼', '感']"
鳢,"['鱼', '豊']"
鳣,"['鱼', '亶']"
觺,"['疑', '角']"
觼,"['角', '夐']"
邎,"['辶', '夕', '言', '系']"
邎,"['辵', '夕', '言', '系']"
譶,"['言', '言', '言']"
劘,"['靡', '刀']"
劘,"['靡', '刂']"
癫,"['病', '颠']"
癫,"['疒', '颠']"
癨,"['疒', '霍']"
癨,"['病', '霍']"
麜,"['鹿', '栗']"
麝,"['鹿', '射']"
廱,"['广', '雝']"
赣,"['立', '早', '夕', '工', '贝']"
赣,"['立', '早', '夂', '工', '贝']"
臝,"['亡', '口', '月', '果', '凡']"
蠤,"['酋', '虫', '虫']"
夔,"['丷', '一', '止', '自', '卩', '夕']"
夔,"['丷', '一', '止', '自', '卩', '夂']"
爟,"['火', '雚']"
爚,"['火', '火', '龠']"
爝,"['火', '爵']"
爙,"['火', '襄']"
灊,"['水', '鬵']"
灊,"['氵', '鬵']"
灃,"['氵', '豐']"
灃,"['水', '豐']"
灈,"['水', '瞿']"
灈,"['氵', '瞿']"
灏,"['氵', '颢']"
灏,"['水', '颢']"
灅,"['水', '壘']"
灅,"['氵', '壘']"
灉,"['水', '雝']"
灉,"['氵', '雝']"
寷,"['宀', '豐']"
禴,"['礻', '龠']"
禴,"['示', '龠']"
禳,"['礻', '襄']"
禳,"['示', '襄']"
鐾,"['辟', '金']"
羼,"['尸', '羴']"
蠡,"['彖', '虫', '虫']"
耲,"['耒', '褱']"
耱,"['耒', '磨']"
瓗,"['玉', '巂']"
瓗,"['王', '巂']"
鬛,"['髟', '囗', '乂', '𠄌', '丶', '丶', '𠄌', '丶', '丶', '乀']"
鬙,"['髟', '曾']"
鼜,"['鼓', '蚤']"
攠,"['手', '靡']"
攠,"['扌', '靡']"
攠,"['才', '靡']"
攟,"['扌', '麕']"
攟,"['才', '麕']"
攟,"['手', '麕']"
懿,"['壹', '恣']"
蠧,"['士', '冖', '石', '虫', '虫']"
蘾,"['艹', '壞']"
蘾,"['艸', '壞']"
蘾,"['草', '壞']"
韄,"['革', '蒦']"
韂,"['革', '詹']"
韀,"['革', '廌']"
蘸,"['艹', '酉', '隹', '灬']"
蘸,"['艸', '酉', '隹', '灬']"
